player,salary,adj_salary,year_start,year_end,date,inflation_rate_percent,multiplier,adj_salary_audit,audit_delta
Jodie Meeks,3290000.0,3462481.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,3473769.4661917086,11288.466191708576
Dennis Smith,3218280.0,3387001.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,3398043.4035426904,11042.403542690445
Zach LaVine,3202217.0,3370096.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,3381083.1728632264,10987.172863226384
Ekpe Udoh,3200000.0,3367763.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,3378742.337937224,10979.33793722419
TJ Warren,3152930.0,3318225.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,3329043.1498601288,10818.14986012876
Stanley Johnson,3097800.0,3260205.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,3270833.754519354,10628.754519354086
Thon Maker,3086784.0,3248611.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,3259202.4340210054,10591.434021005407
Marquese Chriss,3073800.0,3234946.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,3245493.186984825,10547.186984824948
Zach Collins,3057240.0,3217518.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,3228008.195386,10490.195385999978
Seth Curry,3028410.0,3187177.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,3197567.8386351466,10390.838635146618
James Ennis,3028410.0,3187177.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,3197567.8386351466,10390.838635146618
Mindaugas Kuzminskas,3028410.0,3187177.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,3197567.8386351466,10390.838635146618
Tomas Satoransky,3000000.0,3157277.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,3167570.941816148,10293.941816147882
Ramon Sessions,2986463.0,3143030.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,3153277.8058696925,10247.80586969247
Jusuf Nurkic,2947304.0,3101819.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,3111931.5023661666,10112.502366166562
Lucas Nogueira,2947304.0,3101819.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,3111931.5023661666,10112.502366166562
Malik Monk,2904480.0,3056750.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,3066715.4830287215,9965.48302872153
Frank Kaminsky,2847600.0,2996888.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,3006658.3379718876,9770.337971887551
Andrew Nicholson,2844429.0,2993550.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,3003310.2154863877,9760.215486387722
Jakob Poeltl,2825640.0,2973776.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2983471.718677793,9695.718677793164
Luke Kennard,2759280.0,2903937.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2913405.0494448203,9468.049444820266
Justise Winslow,2705040.0,2846854.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2856135.3668167843,9281.366816784255
Michael Carter-Williams,2700000.0,2841550.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2850813.847634533,9263.847634532955
Cedi Osman,2642857.0,2781411.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2790479.0121917995,9068.01219179947
Donovan Mitchell,2621280.0,2758703.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2767696.786121277,8993.786121277139
Gary Harris,2550055.0,2683744.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2692493.3726776587,8749.372677658685
Domantas Sabonis,2550000.0,2683686.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2692435.3005437255,8749.30054372549
Derrick Rose,2533488.0,2666308.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2675000.9900799696,8692.990079969633
Malcolm Delaney,2500000.0,2631064.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2639642.4515134566,8578.451513456646
Reggie Bullock,2500000.0,2631064.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2639642.4515134566,8578.451513456646
Manu Ginobili,2500000.0,2631064.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2639642.4515134566,8578.451513456646
Bam Adebayo,2490360.0,2620919.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2629463.9902204205,8544.990220420528
Georgios Papagiannis,2486757.0,2617126.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2625659.737519299,8533.737519299146
Myles Turner,2483040.0,2613215.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2621735.1171223894,8520.117122389376
Bruno Caboclo,2451224.0,2579731.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2588141.971427448,8410.971427448094
Ronnie Price,2442455.0,2570503.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2578883.1615645196,8380.161564519629
Trey Lyles,2441400.0,2569392.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2577769.232449981,8377.232449980918
Taurean Prince,2422560.0,2549565.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2557876.8869353756,8311.88693537563
Dario Saric,2422560.0,2549565.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2557876.8869353756,8311.88693537563
Rodney Hood,2386864.0,2511997.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2520187.0161556858,8190.016155685764
Justin Jackson,2365560.0,2489576.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2497693.0390408686,8117.039040868636
Shabazz Napier,2361359.0,2485155.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2493257.3838653457,8102.383865345735
Rashad Vaughn,2338653.0,2461258.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2469283.0952637196,8025.095263719559
Clint Capela,2334528.0,2456917.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2464927.6852187226,8010.6852187225595
Jose Calderon,2328652.0,2450733.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2458723.4696006854,7990.4696006854065
David West,2328652.0,2450733.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2458723.4696006854,7990.4696006854065
Udonis Haslem,2328652.0,2450733.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2458723.4696006854,7990.4696006854065
Jason Terry,2328652.0,2450733.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2458723.4696006854,7990.4696006854065
Jarrett Jack,2328652.0,2450733.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2458723.4696006854,7990.4696006854065
Raymond Felton,2328652.0,2450733.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2458723.4696006854,7990.4696006854065
Nick Collison,2328652.0,2450733.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2458723.4696006854,7990.4696006854065
Devin Booker,2319360.0,2440954.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2448912.4465369,7958.44653690001
Dante Cunningham,2300000.0,2420579.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2428471.05539238,7892.0553923798725
Wade Baldwin,2254292.0,2372475.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2380209.9445228693,7734.944522869308
Guerschon Yabusele,2247480.0,2365306.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2373017.446770985,7711.446770985145
Justin Patton,2247480.0,2365306.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2373017.446770985,7711.446770985145
Monta Ellis,2245400.0,2363117.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2370821.264251326,7704.264251326211
Cameron Payne,2203440.0,2318957.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2326517.5053451243,7560.505345124286
Denzel Valentine,2186400.0,2301024.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2308525.7023956086,7501.702395608649
Kyle Anderson,2151704.0,2264509.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2271891.6885965243,7382.688596524298
DJ Wilson,2135040.0,2246971.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2254296.887871716,7325.8878717161715
Jeff Green,2116955.0,2227938.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2235201.7143774675,7263.7143774675205
JaVale McGee,2116955.0,2227938.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2235201.7143774675,7263.7143774675205
Luc Mbah a Moute,2116955.0,2227938.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2235201.7143774675,7263.7143774675205
Aaron Brooks,2116955.0,2227938.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2235201.7143774675,7263.7143774675205
Michael Beasley,2116955.0,2227938.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2235201.7143774675,7263.7143774675205
Marreese Speights,2116955.0,2227938.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2235201.7143774675,7263.7143774675205
Omri Casspi,2106470.0,2216903.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2224131.0539358202,7228.053935820237
Mario Chalmers,2106407.0,2216837.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2224064.534946042,7227.534946042113
Darius Miller,2100000.0,2210094.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2217299.6592713036,7205.659271303564
Kelly Oubre,2093040.0,2202769.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2209950.89468629,7181.894686290063
Juan Hernangomez,2076840.0,2185720.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2192846.0116004827,7126.011600482743
TJ Leaf,2028360.0,2134698.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2141658.065180734,6960.0651807338
Spencer Hawes,2007058.0,2112279.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2119166.199779878,6887.199779877905
Tim Frazier,2000000.0,2104851.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2111713.961210765,6862.961210764945
Terry Rozier,1988520.0,2092770.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2099592.7230734155,6822.723073415458
Luke Babbitt,1974159.0,2077656.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2084429.5609749414,6773.560974941356
John Collins,1936920.0,2038464.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2045110.5028741776,6646.502874177648
Shabazz Muhammad,1924755.0,2025661.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,2032266.002705113,6605.002705113031
Harry Giles,1859400.0,1956880.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1963260.4697376483,6380.469737648265
Troy Williams,1842176.0,1938753.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1945074.3891037013,6321.389103701338
Sam Dekker,1794600.0,1888683.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1894840.9373944197,6157.937394419685
Terrance Ferguson,1785000.0,1878580.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1884704.710380608,6124.710380607983
Henry Ellenson,1780800.0,1874160.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1880270.1110620652,6110.1110620652325
Eric Moreland,1740000.0,1831221.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1837191.1462533658,5970.1462533657905
Jerian Grant,1713840.0,1803689.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1809569.927640729,5880.927640728885
Jarrett Allen,1713720.0,1803563.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1809443.2248030563,5880.224803056335
Quincy Acy,1709538.0,1799162.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1805027.6309101644,5865.630910164444
Tyler Zeller,1709538.0,1799162.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1805027.6309101644,5865.630910164444
Jordan Crawford,1709538.0,1799162.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1805027.6309101644,5865.630910164444
Mike Scott,1709538.0,1799162.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1805027.6309101644,5865.630910164444
Malik Beasley,1700640.0,1789797.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1795632.6154967379,5835.6154967378825
Ante Zizic,1645200.0,1731451.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1737095.9044919754,5644.904491975438
Delon Wright,1645200.0,1731451.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1737095.9044919754,5644.904491975438
OG Anunoby,1645200.0,1731451.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1737095.9044919754,5644.904491975438
Caris LeVert,1632480.0,1718064.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1723665.4036986749,5601.403698674869
Mike Dunleavy,1600000.0,1683881.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1689371.168968612,5490.168968612095
Timothe Luwawu,1594590.0,1678187.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1683658.982703537,5471.982703536982
Tyler Lydon,1579440.0,1662243.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1667662.7494473655,5419.749447365524
Justin Anderson,1579440.0,1662243.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1667662.7494473655,5419.749447365524
Ian Clark,1577230.0,1659917.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1665329.3055202276,5412.305520227645
DeAndre Bembry,1567200.0,1649361.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1654739.0600047556,5378.060004755622
Shane Larkin,1524305.0,1604218.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1609448.0748216878,5230.074821687769
Joe Harris,1524305.0,1604218.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1609448.0748216878,5230.074821687769
Spencer Dinwiddie,1524305.0,1604218.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1609448.0748216878,5230.074821687769
Julyan Stone,1524305.0,1604218.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1609448.0748216878,5230.074821687769
Glenn Robinson III,1524305.0,1604218.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1609448.0748216878,5230.074821687769
Tyler Ennis,1524305.0,1604218.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1609448.0748216878,5230.074821687769
Johnny O'Bryant,1524305.0,1604218.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1609448.0748216878,5230.074821687769
Jerami Grant,1524305.0,1604218.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1609448.0748216878,5230.074821687769
Joffrey Lauvergne,1524305.0,1604218.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1609448.0748216878,5230.074821687769
Bobby Portis,1516320.0,1595814.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1601017.0568315538,5203.056831553811
DeAndre Liggins,1505942.0,1584891.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1590059.373086831,5168.373086831067
Malachi Richardson,1504560.0,1583437.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1588600.1787396343,5163.1787396343425
Tony Allen,1471382.0,1548520.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1553568.9558371091,5048.955837109126
Willie Reed,1471382.0,1548520.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1553568.9558371091,5048.955837109126
Larry Nance Jr,1471382.0,1548520.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1553568.9558371091,5048.955837109126
Salah Mejri,1471382.0,1548520.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1553568.9558371091,5048.955837109126
Nikola Jokic,1471382.0,1548520.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1553568.9558371091,5048.955837109126
Kevon Looney,1471382.0,1548520.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1553568.9558371091,5048.955837109126
Joseph Young,1471382.0,1548520.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1553568.9558371091,5048.955837109126
Montrezl Harrell,1471382.0,1548520.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1553568.9558371091,5048.955837109126
Jarell Martin,1471382.0,1548520.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1553568.9558371091,5048.955837109126
Josh Richardson,1471382.0,1548520.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1553568.9558371091,5048.955837109126
Jordan Mickey,1471382.0,1548520.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1553568.9558371091,5048.955837109126
Tyus Jones,1471382.0,1548520.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1553568.9558371091,5048.955837109126
Josh Huestis,1471382.0,1548520.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1553568.9558371091,5048.955837109126
Richaun Holmes,1471382.0,1548520.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1553568.9558371091,5048.955837109126
TJ McConnell,1471382.0,1548520.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1553568.9558371091,5048.955837109126
Pat Connaughton,1471382.0,1548520.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1553568.9558371091,5048.955837109126
Norman Powell,1471382.0,1548520.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1553568.9558371091,5048.955837109126
Raul Neto,1471382.0,1548520.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1553568.9558371091,5048.955837109126
Chris McCullough,1471382.0,1548520.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1553568.9558371091,5048.955837109126
Furkan Korkmaz,1465920.0,1542772.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1547801.8650090424,5029.865009042434
Caleb Swanigan,1465920.0,1542772.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1547801.8650090424,5029.865009042434
Okaro White,1460927.0,1537516.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1542529.9711048799,5013.971104879864
Rondae Hollis-Jefferson,1455720.0,1532037.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1537032.1238068675,4995.123806867516
Willy Hernangomez,1435750.0,1511020.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1515946.659904178,4926.659904177999
Kyle Kuzma,1423560.0,1498191.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1503075.7633105984,4884.763310598442
Tony Bradley,1414920.0,1489098.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1493953.1589981678,4855.158998167841
Derrick White,1404600.0,1478237.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1483056.7149583204,4819.714958320372
Josh Hart,1394520.0,1467629.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1472413.676593818,4784.676593818003
Gerald Green,1381403.0,1453824.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1458564.0005792172,4740.000579217216
Brice Johnson,1331160.0,1400947.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1405514.578302661,4567.578302660957
Diamond Stone,1312611.0,1381425.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1385929.4871694117,4504.487169411732
Isaiah Taylor,1312611.0,1381425.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1385929.4871694117,4504.487169411732
Sheldon Mac,1312611.0,1381425.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1385929.4871694117,4504.487169411732
Isaiah Whitehead,1312611.0,1381425.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1385929.4871694117,4504.487169411732
Treveon Graham,1312611.0,1381425.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1385929.4871694117,4504.487169411732
Paul Zipser,1312611.0,1381425.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1385929.4871694117,4504.487169411732
David Nwaba,1312611.0,1381425.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1385929.4871694117,4504.487169411732
Dorian Finney-Smith,1312611.0,1381425.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1385929.4871694117,4504.487169411732
Yogi Ferrell,1312611.0,1381425.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1385929.4871694117,4504.487169411732
Patrick McCaw,1312611.0,1381425.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1385929.4871694117,4504.487169411732
Damian Jones,1312611.0,1381425.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1385929.4871694117,4504.487169411732
Chinanu Onuaku,1312611.0,1381425.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1385929.4871694117,4504.487169411732
Ivica Zubac,1312611.0,1381425.0,2017,2018,2017-12-31,1.021301,1.0558569806053826,1385929.4871694117,4504.487169411732
